Document ID,Publisher,Cited-by-count,Authors,Public name,Year,Doi,Affiliations,Bibliography Count,Subject Area
10126,IEEE,26,M.H. Kim / H.Y. Hwang / D.S. Cho,Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings,1998,10.1109/PCCC.1988.10126,"Department of Comp. Engineering, Seoul National University / Department of Comp. Engineering, Seoul National University / Department of Computer Science, Ewha Womans University",13,ENG
10127,IEEE,1,K.H. Chang / M. Edhala,Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings,1998,10.1109/PCCC.1988.10127,"Computer Science & Engineering, Auburn University, AB, Canada / Computer Science & Engineering, Auburn University, AB, Canada",7,ENG
10128,IEEE,3,J.S. Rosenchein,Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings,1998,10.1109/PCCC.1988.10128,"National Radio Astronomy Observatory, Socorro, NM",11,ENG
10129,IEEE,11,F. Moyson,Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings,1998,10.1109/PCCC.1988.10129,"Artificial Intelligence Laboratory, Vrije Universiteit Brussel, Brussels, Belgium",7,ENG
10130,IEEE,56,A.S. Badawi / B.B. Lusignan,Seventh Annual International Phoenix Conference on Computers an Communications. 1988 Conference Proceedings,1998,10.1109/PCCC.1988.10130,"Communication Satellite Planning Center, ERL 201, University of Stanford, Stanford, CA, USA / Communication Satellite Planning Center, ERL 201, University of Stanford, Stanford, CA, USA",0,ENG
10131,IEEE,87,Not Found,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10131,Not Found,0,ENG
10133,IEEE,32,N. Chapin,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10133,"California State University, Hayward, CA, USA",0,ENG
10134,IEEE,9,S.A. Gamalel-Din / L.J. Osterweil,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10134,"Department of Computex Science, University of Colorado Boulder, Boulder, CO, USA / Department of Computex Science, University of Colorado Boulder, Boulder, CO, USA",0,ENG
10135,IEEE,4,B.I. Blum,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10135,"Johns Hopkins University, Applied Physics University, Laurel, MD, USA",0,ENG
10136,IEEE,3,C.G. Davies / P.J. Layzell,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10136,"Department of Computation, UMIST (University of Manchester Institute of Science and Technology), Manchester, UK / Department of Computation, UMIST (University of Manchester Institute of Science and Technology), Manchester, UK",0,ENG
10137,IEEE,2,M. Aoyama / Y. Hanai / M. Suzuki,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10137,"Tele Communications Software Division, Fujitsu Laboratories Limited, Kawasaki, Japan / Tele Communications Software Division, Fujitsu Laboratories Limited, Kawasaki, Japan / Tele Communications Software Division, Fujitsu Laboratories Limited, Kawasaki, Japan",0,ENG
10138,IEEE,9,J.S. Collofello / M. Orn,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10138,"Computer Science Department, Arizona State University, Tempe, AZ, USA / GTE Communication Systems Corporation, Phoenix, AZ, USA",0,ENG
10139,IEEE,18,N.T. Fletton / M. Munro,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10139,"British Telecommunications Research Laboratories, Ipswich, UK / Centre for Software Maintenance, University of Durham, Durham, UK",0,ENG
10140,IEEE,3,J.E. Huffman / C.G. Burgess,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10140,"Science Applications, International Corporation / MS, USA",0,ENG
10141,IEEE,8,L.D. Landis / P.M. Hyland / A.L. Gilbert / A.J. Fine,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10141,"Technical Solutions, Incorporated, Mesilla Park, NM, USA / Technical Solutions, Incorporated, Mesilla Park, NM, USA / Technical Solutions, Incorporated, Mesilla Park, NM, USA / Technical Solutions, Incorporated, Mesilla Park, NM, USA",0,ENG
10142,IEEE,2,G.A. Hansen,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10142,"Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA, USA",0,ENG
10143,IEEE,7,M.J. Kellner,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10143,"Software Engineering Institute, The Department of Defense, Carnegie Mellon University",0,ENG
10144,IEEE,11,C. Wild / K. Maly,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10144,"Department of Computer Science, Old Dominion University, Norfolk, VA, USA / Department of Computer Science, Old Dominion University, Norfolk, VA, USA",0,ENG
10145,IEEE,12,L. Cleveland,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10145,"IBM Research Division, IBM Thomas J. Watson Research Center",0,ENG
10146,IEEE,5,V. Rajlich / N. Damaskinos / P. Linos / J. Silva / W. Khorsid,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10146,"Wayne State University, Detroit, MI, USA / Wayne State Univ., Detroit, MI, USA / Wayne State University, Detroit, MI, USA / Wayne State University, Detroit, MI, USA / W. Khorsid",0,ENG
10149,IEEE,36,H.M. Sneed / G. Jandrasics,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10149,"Software Engineering Service, Neubiberg, Germany / Software Engineering Service, Neubiberg, Germany",0,ENG
10150,IEEE,25,S.E. Keller,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10150,"Systems Division, Dynamic Research Corporation, Andover, MA, USA",0,ENG
10151,IEEE,2,C.M. Overstreet / J. Chen / F. Byrum,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10151,"Department of Computer Science, Old Dominion University, Norfolk, VA, USA / Department of Computer Science, Old Dominion University, Norfolk, VA, USA / Department of Computer Science, Old Dominion University, Norfolk, VA, USA",0,ENG
10152,IEEE,3,L.H. Greene,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10152,"Phoenix Operations, Honeywell Bull, Inc., Phoenix, AZ, USA",0,ENG
10153,IEEE,12,S. Subramanian,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10153,"Bellcore, Piscataway, NJ, USA",0,ENG
10154,IEEE,4,P.A. Bicknell,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10154,"BBN Laboratories, Inc., Cambridge, MA, USA",0,ENG
10155,IEEE,26,P.K. Lawlis,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10155,"Computer Science Department, Arizona State University, Tempe, AZ, USA",0,ENG
10156,IEEE,1,S. Kempton / C. Sobell / C. Withrow,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10156,"Unisys Defense Systems, Inc., Salt Lake, UT, USA / Unisys Defense Systems, Inc., Salt Lake, UT, USA / Unisys Defense Systems, Inc., Salt Lake, UT, USA",0,ENG
10157,IEEE,27,R.L. Fritz / F. Shocket,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10157,"IBM Systems Integration Division, Owego, NY, USA / Naval Air Development Center, Warminster, PA, USA",0,ENG
10158,IEEE,3,K. Venkatramani / R. Clark,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10158,"TeamOne Systems, Inc., Santa Clara, CA, USA / TeamOne Systems, Inc., Santa Clara, CA, USA",0,ENG
10159,IEEE,83,T.F. Linehan,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10159,"Research Laboratories, Ortho Pharmaceutical Corporation, Raritan, NJ, USA",0,ENG
10160,IEEE,92,E.N. Herness / R.M. Chance,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10160,"IBM System Products Division, Rochester, MN, USA / IBM System Products Division, Rochester, MN, USA",0,ENG
10161,IEEE,17,R.W. Selby / V.R. Basili,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10161,"Department of Information and Computer Science, University of California, Irvine, CA, USA / Department of Computer Science, University of Maryland, College Park, MD, USA",0,ENG
10162,IEEE,5,M.E. Segal / O. Frieder,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10162,"Department of Electrical Engineering and Compuler Science, University of Michigan, Ann Arbor, MI, USA / Bell Communications Research, Inc., Morristown, NJ, USA",0,ENG
10163,IEEE,3,M.V. Lindberg / P. Hsia / R.M. Bond,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10163,"Computer Science Department, University of Texas, Arlington, Arlington, TX, USA / Computer Science Department, University of Texas, Arlington, Arlington, TX, USA / Computer Science Department, University of Texas, Arlington, Arlington, TX, USA",0,ENG
10164,IEEE,28,N.R. Mead / D. Ehrenfried / J. Rymer,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10164,"IBM, France / Rational Systems / IBM, France",0,ENG
10165,IEEE,28,D.G. Wright,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10165,"GTE Communication Systems Corporation, Phoenix, AZ, USA",0,ENG
10166,IEEE,2,H.S. Rander / R.H. Campbell,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10166,"Dept. of Comput. Sci., Illinois Univ., Urbana, IL, USA / Department of Computer Science, University of Illinois, Urbana-Champaign, Urbana, IL, USA",0,ENG
10167,IEEE,44,C.G. Horne / R. Saeger,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10167,"Systems Integration Division, Federal Systems, IBM, Corporation, Rockville, MD, USA / IBM Corp., Rockville, MD, USA",0,ENG
10168,IEEE,11,D.P. Hale / D.A. Haworth,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10168,"Area of Information Systems and Quantitative Sciences, College of Business Administration, Texas Tech University, Lubbock, TX, USA / Area of Information Systems and Quantitative Sciences, College of Business Administration, Texas Tech University, Lubbock, TX, USA",0,ENG
10169,IEEE,13,I.-H. Lin / D.A. Gustafson,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10169,"Computing and Information Sciences, Kansas State University, Manhattan, KS, USA / Computing and Information Sciences, Kansas State University, Manhattan, KS, USA",0,ENG
10170,IEEE,9,C.K.S. Chong Hok Yuen,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10170,"Collège militaire royal de Saint-Jean, QUE, Canada",0,ENG
10171,IEEE,11,P.J. Layzell / P. Loucopoulos,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10171,"Department of Computation, UMIST (University of Manchester Institute of Science and Technology), Manchester, UK / Department of Computation, UMIST (University of Manchester Institute of Science and Technology), Manchester, UK",0,ENG
10172,IEEE,12,J.R. Lyle / K.B. Gallagher,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10172,"Computer Science Department, University of Maryland, Baltimore, MD, USA / Computer Science Department, University of Maryland, Baltimore, MD, USA",0,ENG
10173,IEEE,2,P.C. Jorgensen,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10173,"Research and Technology, Institute of West Michigan, Grand Valley State University, Allendale, MI, USA",0,ENG
10176,IEEE,1,C.F. Kemerer,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10176,C.F. Kemerer,0,ENG
10177,IEEE,1,D.E. Peercy,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10177,D.E. Peercy,0,ENG
10178,IEEE,33,K.W. Miller / L.J. Morell / W.R. Collins,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10178,"Department of Computer Science, College of William and Mary, Williamsburg, VA, USA / Department of Computer Science, College of William and Mary, Williamsburg, VA, USA / Department of Computer Science, College of William and Mary, Williamsburg, VA, USA",0,ENG
10179,IEEE,5,R.C. Linger,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10179,"Systems Integration Division, IBM, Corporation, Bethesda, MD, USA",0,ENG
10180,IEEE,22,R.D. Cameron,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10180,"School of Computing Science, Simon Fraser University, Burnaby, BC, Canada",0,ENG
10181,IEEE,1,L. Pau / J.M. Negret,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10181,"Technical University of Denmark, Lyngby, Denmark / Battelle Memorial Institute, USA",0,ENG
10182,IEEE,16,M.T. Harandi / J.Q. Ning,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10182,"Department of Computer Science, University of Illinois, Urbana-Champaign, Urbana, IL, USA / Department of Computer Science, University of Illinois, Urbana-Champaign, Urbana, IL, USA",0,ENG
10183,IEEE,7,F.W. Calliss / M. Khalil / M. Munro / M. Ward,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10183,"Center for Software Maintenance, Durham Univ., UK / Center for Software Maintenance, University of Durham, Durham, UK / Center for Software Maintenance, University of Durham, Durham, UK / Center for Software Maintenance, University of Durham, Durham, UK",0,ENG
10184,IEEE,3,J. Meekel / M. Viala,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10184,"Verilog USA, Inc., Alexandria, VA, USA / Verilog USA, Inc., Toulouse, France",0,ENG
10185,IEEE,12,J. Keables / K. Roberson / A. von Mayrhauser,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10185,"Department of Computer Science, Illinois Institute of Technology, USA / Department of Computer Science, Illinois Institute of Technology, USA / Department of Computer Science, Illinois Institute of Technology, USA",0,ENG
10186,IEEE,4,M. Frame,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10186,"Department of Computer Science and Information systems, American University, Washington D.C., DC, USA",0,ENG
10187,IEEE,48,P. Benedusi / A. Cmitile / U. De Carlini,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10187,"Portici, Italy / A. Cmitile / Naples, Italy",0,ENG
10188,IEEE,84,M.J. Harrold / M.L. Souffa,"Proceedings. Conference on Software Maintenance, 1988.",1988,10.1109/ICSM.1988.10188,"Department of Computer Science, University of Pittsburgh, Pittsburgh, PA, USA / Dept. of Comput. Sci., Pittsburgh Univ., PA, USA",0,ENG
